排名,图像链接,影片名称,演员,上映事件,评分
30,https://p1.meituan.net/movie/4592eef6b6dffcd1d950f55f41ab098f239816.jpg@160w_220h_1e_1c,机器人总动员,Kim Kopf/妮基·麦克尔罗伊/Kai Steel Smith,9.3
31,https://p1.meituan.net/movie/618e57ddb3173de6bbf2e278946b11f279679.jpg@160w_220h_1e_1c,天堂电影院,赛尔乔·卡斯特利托/蒂兹亚娜·罗达托/Franco Scaldati,9.2
32,https://p0.meituan.net/movie/4c41068ef7608c1d4fbfbe6016e589f7204391.jpg@160w_220h_1e_1c,活着,赵玉秀/张康/朱蕾安,9.0
33,https://p1.meituan.net/movie/779bcc212a50a2526343362778f6b63c334618.jpg@160w_220h_1e_1c,拯救大兵瑞恩,约翰·沙拉恩/哈里逊·杨/Joerg Stadler,8.9
34,https://p0.meituan.net/movie/0127b451d5b8f0679c6f81c8ed414bb2432442.jpg@160w_220h_1e_1c,哈尔的移动城堡,布里奇特·霍夫曼/Mari Devon/Rosemary Alexander,9.0
35,https://p1.meituan.net/movie/91f575ec93f019f428d1f33e3ceca7c5115495.jpg@160w_220h_1e_1c,阿凡达,J. Patrick Pitts/Michael Blain-Rozgay/Jon Brent Curry,9.1
36,https://p1.meituan.net/movie/2f344a9f9575edbcae9f0abe0578bc90339773.jpg@160w_220h_1e_1c,盗梦空间,尼古拉斯·克拉克/克拉雷·戴珂拉/西尔维·拉古纳,9.2
37,https://p0.meituan.net/movie/7787c10ad5e95b03cf83ef9473500d8e282796.jpg@160w_220h_1e_1c,忠犬八公的故事,Forest/Rob Degnan/托拉·霍斯特洛姆,9.3
38,https://p0.meituan.net/movie/6ab1882a217e848acceb240365043d53329196.jpg@160w_220h_1e_1c,幽灵公主,吉莲·安德森/比利·克鲁德普/明妮·德里弗,8.9
39,https://p1.meituan.net/movie/c5e76795bf7a78b12a2ffabb4a0c5c11112921.jpg@160w_220h_1e_1c,搏击俱乐部,大卫·安德鲁/Sydney 'Big Dawg' Colston/Rachel Singer,8.8
40,https://p1.meituan.net/movie/7e471a9171a410ebc9413b2f1de67afc130067.jpg@160w_220h_1e_1c,东邪西毒,石坚/张国荣/梁家辉,8.8
41,https://p0.meituan.net/movie/4f9638ba234c3fb673f23a09968db875371576.jpg@160w_220h_1e_1c,风之谷,布里奇特·霍夫曼/保罗·布切/Stephen Apostolina,8.9
42,https://p1.meituan.net/movie/d5e5e53ef9bbd98223e83df261b51b84103223.jpg@160w_220h_1e_1c,疯狂原始人,黄晓明/尼古拉斯·凯奇/艾玛·斯通,9.5
43,https://p1.meituan.net/movie/4a4c84aa103ab47202f1aa907c5542a4128882.jpg@160w_220h_1e_1c,V字仇杀队,安特耶·劳/Amelda Brown/Richard Campbell,8.8
44,https://p0.meituan.net/movie/df15efd261060d3094a73ef679888d4f238149.jpg@160w_220h_1e_1c,十二怒汉,鲁迪·邦德/James Kelly/Bill Nelson,9.1
45,https://p0.meituan.net/movie/7cd18fcf0b4f9180500124711e81492994030.jpg@160w_220h_1e_1c,放牛班的春天,Théodul Carré-Cassaigne/Paul Chariéras/Armen Godel,8.8
46,https://p0.meituan.net/movie/4bb144bc0a674ba6908349018fd092e6330929.jpg@160w_220h_1e_1c,三傻大闹宝莱坞,黄渤/汤唯/马德哈万,9.1
47,https://p1.meituan.net/movie/5896de3c1474277730e321c9b1db04a9205644.jpg@160w_220h_1e_1c,当幸福来敲门,Eric Schniewind/Peter Fitzsimmons/Maurice Sherbanee,8.9
48,https://p1.meituan.net/movie/f8e9d5a90224746d15dfdbd53d4fae3d209420.jpg@160w_220h_1e_1c,勇敢的心,Ralph Riach/巴里·麦戈文/约翰·卡瓦纳,8.8
49,https://p1.meituan.net/movie/5ca6ffcbb994a51cd6215e7c4fff2d9b71039.jpg@160w_220h_1e_1c,黑客帝国3：矩阵革命,Francine Bell/Rachel Blackman/Henry Blasingame,8.8
50,https://p1.meituan.net/movie/1d0fa86bcf7a44484b9c16ac6af5be68191952.jpg@160w_220h_1e_1c,速度与激情5,约戈·康斯坦丁/Joseph Melendez/杰美瑞·奥索里奥,9.2
51,https://p1.meituan.net/movie/8194ae885ed9419aadf35c196af86ba4239039.jpg@160w_220h_1e_1c,驯龙高手,彼得·奥德/Rasmus Ellersgaard/罗伯特·汉森,9.0
52,https://p0.meituan.net/movie/34998e31c6d07475f1add6b8b16fd21d192579.jpg@160w_220h_1e_1c,少年派的奇幻漂流,阿伊·可汗/埃利·阿鲁夫/帕德米尼·拉姆康托,9.1
53,https://p0.meituan.net/movie/85c2bfba6025bfbfb53291ae5924c215308805.jpg@160w_220h_1e_1c,神偷奶爸,Ranjani Brow/伊迪·米尔曼/杰姬·戈诺,9.0
54,https://p0.meituan.net/movie/7cb7965469cb7ff95613714389f1ea3d87743.jpg@160w_220h_1e_1c,闻香识女人,Margaret Eginton/汤姆·里斯·法雷尔/尼古拉斯·萨德勒,8.8
55,https://p0.meituan.net/movie/47dd790e19dad72b50580641de5608c5199014.jpg@160w_220h_1e_1c,飞屋环游记,马克·安德鲁斯/鲍伯·伯根/Emma Coats,8.9
56,https://p0.meituan.net/movie/92eb862c42c49f8e41e459c369c4512b226610.jpg@160w_220h_1e_1c,大话西游之月光宝盒,周星驰/莫文蔚/吴孟达,9.6
